INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-07-25T16:00:00-00:00,2019-07-25T17:00:00-00:00,7/25/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.13725,15
2019-07-25T17:00:00-00:00,2019-07-25T18:00:00-00:00,7/25/2019,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.24014,15
2019-07-25T18:00:00-00:00,2019-07-25T19:00:00-00:00,7/25/2019,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.87686,15
2019-07-25T19:00:00-00:00,2019-07-25T20:00:00-00:00,7/25/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,46.30754,15
2019-07-25T20:00:00-00:00,2019-07-25T21:00:00-00:00,7/25/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,51.17429,15
2019-07-25T21:00:00-00:00,2019-07-25T22:00:00-00:00,7/25/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,55.7996,15
2019-07-25T22:00:00-00:00,2019-07-25T23:00:00-00:00,7/25/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,57.07081,15
2019-07-25T23:00:00-00:00,2019-07-26T00:00:00-00:00,7/25/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,60.01481,15
2019-07-26T00:00:00-00:00,2019-07-26T01:00:00-00:00,7/25/2019,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,66.52158,15
2019-07-26T01:00:00-00:00,2019-07-26T02:00:00-00:00,7/25/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,85.28938,15
2019-07-26T02:00:00-00:00,2019-07-26T03:00:00-00:00,7/25/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,118.38019,15
2019-07-26T03:00:00-00:00,2019-07-26T04:00:00-00:00,7/25/2019,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,68.79967,15
2019-07-26T04:00:00-00:00,2019-07-26T05:00:00-00:00,7/25/2019,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,53.9411,15
2019-07-26T05:00:00-00:00,2019-07-26T06:00:00-00:00,7/25/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,43.8657,15
2019-07-26T06:00:00-00:00,2019-07-26T07:00:00-00:00,7/25/2019,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,39.30926,15
2019-07-26T03:00:00-00:00,2019-07-26T04:00:00-00:00,7/25/2019,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.56863,16
2019-07-25T15:00:00-00:00,2019-07-25T16:00:00-00:00,7/25/2019,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.05515,16
2019-07-25T20:00:00-00:00,2019-07-25T21:00:00-00:00,7/25/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.03464,16
2019-07-25T17:00:00-00:00,2019-07-25T18:00:00-00:00,7/25/2019,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.83594,16
2019-07-25T13:00:00-00:00,2019-07-25T14:00:00-00:00,7/25/2019,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.53497,16
2019-07-25T23:00:00-00:00,2019-07-26T00:00:00-00:00,7/25/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.76293,16
2019-07-25T22:00:00-00:00,2019-07-25T23:00:00-00:00,7/25/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.91632,16
2019-07-25T18:00:00-00:00,2019-07-25T19:00:00-00:00,7/25/2019,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.38395,16
2019-07-25T11:00:00-00:00,2019-07-25T12:00:00-00:00,7/25/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.29646,16
2019-07-25T16:00:00-00:00,2019-07-25T17:00:00-00:00,7/25/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.62152,16
2019-07-25T12:00:00-00:00,2019-07-25T13:00:00-00:00,7/25/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.33058,16
2019-07-26T01:00:00-00:00,2019-07-26T02:00:00-00:00,7/25/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.58215,16
2019-07-25T14:00:00-00:00,2019-07-25T15:00:00-00:00,7/25/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.88822,16
2019-07-25T10:00:00-00:00,2019-07-25T11:00:00-00:00,7/25/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.20708,16
2019-07-25T08:00:00-00:00,2019-07-25T09:00:00-00:00,7/25/2019,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.17141,16
2019-07-26T06:00:00-00:00,2019-07-26T07:00:00-00:00,7/25/2019,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.44026,16
2019-07-26T02:00:00-00:00,2019-07-26T03:00:00-00:00,7/25/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.87103,16
2019-07-26T00:00:00-00:00,2019-07-26T01:00:00-00:00,7/25/2019,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.99795,16
2019-07-25T21:00:00-00:00,2019-07-25T22:00:00-00:00,7/25/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.0634,16
2019-07-25T09:00:00-00:00,2019-07-25T10:00:00-00:00,7/25/2019,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.16015,16
2019-07-25T07:00:00-00:00,2019-07-25T08:00:00-00:00,7/25/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.14062,16
2019-07-26T05:00:00-00:00,2019-07-26T06:00:00-00:00,7/25/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.57903,16
2019-07-25T19:00:00-00:00,2019-07-25T20:00:00-00:00,7/25/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.96368,16
2019-07-26T04:00:00-00:00,2019-07-26T05:00:00-00:00,7/25/2019,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.39168,16
2019-07-26T07:00:00-00:00,2019-07-26T08:00:00-00:00,7/26/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.261,17
2019-07-26T08:00:00-00:00,2019-07-26T09:00:00-00:00,7/26/2019,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.65754,17
2019-07-26T09:00:00-00:00,2019-07-26T10:00:00-00:00,7/26/2019,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.67578,17
2019-07-26T10:00:00-00:00,2019-07-26T11:00:00-00:00,7/26/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.0282,17
2019-07-26T11:00:00-00:00,2019-07-26T12:00:00-00:00,7/26/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.65202,17
2019-07-26T12:00:00-00:00,2019-07-26T13:00:00-00:00,7/26/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.53334,17
2019-07-26T13:00:00-00:00,2019-07-26T14:00:00-00:00,7/26/2019,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.29116,17
2019-07-26T14:00:00-00:00,2019-07-26T15:00:00-00:00,7/26/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.19136,17
2019-07-26T15:00:00-00:00,2019-07-26T16:00:00-00:00,7/26/2019,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.7455,17
2019-07-26T16:00:00-00:00,2019-07-26T17:00:00-00:00,7/26/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.03976,17
2019-07-26T17:00:00-00:00,2019-07-26T18:00:00-00:00,7/26/2019,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.42549,17
2019-07-26T18:00:00-00:00,2019-07-26T19:00:00-00:00,7/26/2019,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.73955,17
2019-07-26T19:00:00-00:00,2019-07-26T20:00:00-00:00,7/26/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.11802,17
2019-07-26T20:00:00-00:00,2019-07-26T21:00:00-00:00,7/26/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.57639,17
2019-07-26T21:00:00-00:00,2019-07-26T22:00:00-00:00,7/26/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.03303,17
2019-07-26T22:00:00-00:00,2019-07-26T23:00:00-00:00,7/26/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.49029,17
2019-07-26T23:00:00-00:00,2019-07-27T00:00:00-00:00,7/26/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.48631,17
2019-07-27T00:00:00-00:00,2019-07-27T01:00:00-00:00,7/26/2019,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,49.55614,17
2019-07-27T01:00:00-00:00,2019-07-27T02:00:00-00:00,7/26/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,58.08997,17
2019-07-27T02:00:00-00:00,2019-07-27T03:00:00-00:00,7/26/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,84.3597,17
2019-07-27T03:00:00-00:00,2019-07-27T04:00:00-00:00,7/26/2019,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,58.18312,17
2019-07-27T04:00:00-00:00,2019-07-27T05:00:00-00:00,7/26/2019,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.43413,17
2019-07-27T05:00:00-00:00,2019-07-27T06:00:00-00:00,7/26/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.66367,17
2019-07-27T06:00:00-00:00,2019-07-27T07:00:00-00:00,7/26/2019,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.97874,17
2019-07-26T16:00:00-00:00,2019-07-26T17:00:00-00:00,7/26/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.32769,18
2019-07-27T00:00:00-00:00,2019-07-27T01:00:00-00:00,7/26/2019,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.08899,18
2019-07-27T06:00:00-00:00,2019-07-27T07:00:00-00:00,7/26/2019,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.10498,18
2019-07-26T13:00:00-00:00,2019-07-26T14:00:00-00:00,7/26/2019,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-26T14:00:00-00:00,2019-07-26T15:00:00-00:00,7/26/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-26T18:00:00-00:00,2019-07-26T19:00:00-00:00,7/26/2019,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.10839,18
2019-07-27T03:00:00-00:00,2019-07-27T04:00:00-00:00,7/26/2019,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.16141,18
2019-07-26T07:00:00-00:00,2019-07-26T08:00:00-00:00,7/26/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-26T19:00:00-00:00,2019-07-26T20:00:00-00:00,7/26/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.96465,18
2019-07-26T23:00:00-00:00,2019-07-27T00:00:00-00:00,7/26/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.6395,18
2019-07-27T01:00:00-00:00,2019-07-27T02:00:00-00:00,7/26/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.80504,18
2019-07-26T08:00:00-00:00,2019-07-26T09:00:00-00:00,7/26/2019,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-27T05:00:00-00:00,2019-07-27T06:00:00-00:00,7/26/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-26T10:00:00-00:00,2019-07-26T11:00:00-00:00,7/26/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-26T11:00:00-00:00,2019-07-26T12:00:00-00:00,7/26/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-26T21:00:00-00:00,2019-07-26T22:00:00-00:00,7/26/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.21599,18
2019-07-26T22:00:00-00:00,2019-07-26T23:00:00-00:00,7/26/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.43828,18
2019-07-27T02:00:00-00:00,2019-07-27T03:00:00-00:00,7/26/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-26T09:00:00-00:00,2019-07-26T10:00:00-00:00,7/26/2019,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-26T12:00:00-00:00,2019-07-26T13:00:00-00:00,7/26/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,18
2019-07-27T04:00:00-00:00,2019-07-27T05:00:00-00:00,7/26/2019,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.23648,18
2019-07-26T17:00:00-00:00,2019-07-26T18:00:00-00:00,7/26/2019,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.27676,18
2019-07-26T20:00:00-00:00,2019-07-26T21:00:00-00:00,7/26/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-5.72186,18
2019-07-26T15:00:00-00:00,2019-07-26T16:00:00-00:00,7/26/2019,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.39109,18
2019-07-26T07:00:00-00:00,2019-07-26T08:00:00-00:00,7/26/2019,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.47187,19
2019-07-26T08:00:00-00:00,2019-07-26T09:00:00-00:00,7/26/2019,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.85812,19
2019-07-26T09:00:00-00:00,2019-07-26T10:00:00-00:00,7/26/2019,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.9046,19
2019-07-26T10:00:00-00:00,2019-07-26T11:00:00-00:00,7/26/2019,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.25441,19
2019-07-26T11:00:00-00:00,2019-07-26T12:00:00-00:00,7/26/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.95392,19
2019-07-26T12:00:00-00:00,2019-07-26T13:00:00-00:00,7/26/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.8133,19
2019-07-26T13:00:00-00:00,2019-07-26T14:00:00-00:00,7/26/2019,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.29116,19
2019-07-26T14:00:00-00:00,2019-07-26T15:00:00-00:00,7/26/2019,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.01959,19
2019-07-26T15:00:00-00:00,2019-07-26T16:00:00-00:00,7/26/2019,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.4113,19
2019-07-26T16:00:00-00:00,2019-07-26T17:00:00-00:00,7/26/2019,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.22005,19
2019-07-26T17:00:00-00:00,2019-07-26T18:00:00-00:00,7/26/2019,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.3761,19
2019-07-26T18:00:00-00:00,2019-07-26T19:00:00-00:00,7/26/2019,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.187,19
2019-07-26T19:00:00-00:00,2019-07-26T20:00:00-00:00,7/26/2019,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,43.64877,19
2019-07-26T20:00:00-00:00,2019-07-26T21:00:00-00:00,7/26/2019,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,48.51997,19
2019-07-26T21:00:00-00:00,2019-07-26T22:00:00-00:00,7/26/2019,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,49.98813,19
2019-07-26T22:00:00-00:00,2019-07-26T23:00:00-00:00,7/26/2019,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,48.48366,19
2019-07-26T23:00:00-00:00,2019-07-27T00:00:00-00:00,7/26/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,50.39458,19
2019-07-27T00:00:00-00:00,2019-07-27T01:00:00-00:00,7/26/2019,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,52.64703,19
2019-07-27T01:00:00-00:00,2019-07-27T02:00:00-00:00,7/26/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,61.871,19
2019-07-27T02:00:00-00:00,2019-07-27T03:00:00-00:00,7/26/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,86.97773,19
2019-07-27T03:00:00-00:00,2019-07-27T04:00:00-00:00,7/26/2019,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,59.49114,19
2019-07-27T04:00:00-00:00,2019-07-27T05:00:00-00:00,7/26/2019,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,47.10681,19
2019-07-27T05:00:00-00:00,2019-07-27T06:00:00-00:00,7/26/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,41.35008,19
2019-07-27T06:00:00-00:00,2019-07-27T07:00:00-00:00,7/26/2019,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.64462,19
2019-07-26T23:00:00-00:00,2019-07-27T00:00:00-00:00,7/26/2019,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.54778,20
2019-07-26T12:00:00-00:00,2019-07-26T13:00:00-00:00,7/26/2019,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.27996,20
2019-07-26T11:00:00-00:00,2019-07-26T12:00:00-00:00,7/26/2019,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.3019,20
2019-07-27T05:00:00-00:00,2019-07-27T06:00:00-00:00,7/26/2019,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.68641,20
2019-07-27T02:00:00-00:00,2019-07-27T03:00:00-00:00,7/26/2019,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.61803,20
2019-07-27T01:00:00-00:00,2019-07-27T02:00:00-00:00,7/26/2019,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.976,20
